학원명,주소,Latitude,Longitude,정원합계,일시수용능력인원합계
캠프제이(CAMP-J)학원,서울특별시 강남구 밤고개로14길 19-5,37.4810456,127.1035717,180,86
팩트디자인자동차아카데미학원,서울특별시 강남구 역삼로8길 17,37.4929309,127.0342192,30,70
아트아뜰리에강남점성인취미미술학원,서울특별시 강남구 강남대로96길 19,37.5001796,127.0285604,1560,62
나다어2관학원,서울특별시 강남구 삼성로 301,37.499102,127.0604069,5200,73
아이씨엠(ICM)영재논술교습소,서울특별시 강남구 도곡로83길 8,37.5001452,127.0623722,105,9
중심수학교습소,서울특별시 강남구 선릉로68길 17,37.4993664,127.0530655,90,9
414자기주도학습(SDL)원격학원,서울특별시 강남구 개포로110길 15,37.4922926,127.0783273,125,125
시울파인아트(SIWOOLFINEARTS)미술교습소,서울특별시 강남구 도산대로89길 19-4,37.5259492,127.0509633,10,9
가이아패션일러스트학원,서울특별시 강남구 테헤란로43길 30,37.5051721,127.0442469,44,48
랩미술학원,서울특별시 강남구 역삼로 414,37.500885,127.0524706,1310,132
송앤박수학보습학원,서울특별시 강남구 남부순환로 2726,37.4856027,127.044151,50,74
엘바이올린(EL VIOLIN)음악교습소,서울특별시 강남구 역삼로 315,37.5005462,127.0503306,9,3
잼코딩2관학원,서울특별시 강남구 선릉로64길 24,37.4981312,127.0542485,80,46
피카소가반한아이미술학원,서울특별시 강남구 도곡로57길 8,37.4964156,127.0511074,16,54
그림나무창의미술학원,서울특별시 강남구 자곡로 106,37.4719211,127.0950026,100,60
김소강학원,서울특별시 강남구 압구정로 224,37.5285363,127.0321595,176,69
도시개발신문아카데미학원,서울특별시 강남구 학동로 137-6,37.513033,127.0259332,90,76
임지영발레학원,서울특별시 강남구 선릉로 28,37.4823209,127.0613457,40,46
제이에스비(JSB)어학원,서울특별시 강남구 도곡로7길 28,37.4926054,127.034487,195,163
킨더아트(Kinderart)미술교습소,서울특별시 강남구 압구정로14길 24,37.5227255,127.023186,4,5
대치글로벌진로지도교습소,서울특별시 강남구 선릉로64길 15-12,37.4988372,127.0533605,9,3
압구정통합사회교습소,서울특별시 강남구 압구정로 113-22,37.5247099,127.0196554,4,7
다짐스터디센터도곡독서실,서울특별시 강남구 언주로 309,37.4951214,127.0458188,100,96
아트포미술교습소,서울특별시 강남구 강남대로 354,37.4946494,127.0297257,594,9
준토에듀수학학원,서울특별시 강남구 선릉로64길 15,37.4981389,127.0534401,450,71
허브에듀학원,서울특별시 강남구 역삼로81길 5,37.5036562,127.0590709,156,88
허브엠디진학상담지도교습소,서울특별시 강남구 역삼로81길 5,37.5036562,127.0590709,3,3
리네아아카데미학원,서울특별시 강남구 논현로26길 42-12,37.4831299,127.045894,200,48
중간계캠퍼스경영학원,서울특별시 서초구 논현로 173,37.4849291,127.0412698,1280,99
김정훈수리논술교습소,서울특별시 강남구 삼성로 348,37.5026803,127.0591664,5,5
압구정/화실미술학원,서울특별시 강남구 논현로171길 12,37.5257246,127.027414,575,53
더웨이영어교습소,서울특별시 강남구 선릉로62길 32-1,37.4977464,127.0552964,27,9
마가학원,서울특별시 강남구 선릉로115길 45,37.511249,127.0394028,191,71
탄츠플레이무용학원,서울특별시 강남구 강남대로 468,37.5042025,127.0251143,391,163
웅진씽크빅학습센터자곡학원,서울특별시 강남구 밤고개로 231,37.4738184,127.107303,450,95
이미주수학전문학원,서울특별시 강남구 선릉로69길 7,37.4984477,127.051206,165,76
모던스테이지현대무용학원,서울특별시 강남구 역삼로 550,37.5043605,127.0632448,300,94
엠에스프렙학원,서울특별시 강남구 압구정로 306,37.5288399,127.0346539,54,284
꿈꾸는도토리미술교습소,서울특별시 강남구 선릉로68길 27,37.4996155,127.0539702,7,4
권도형수학전문학원,서울특별시 강남구 선릉로64길 11-5,37.4983086,127.0528655,60,79
대치상어수학학원,서울특별시 강남구 삼성로 155,37.4938284,127.062941,140,72
엘이씨어학원,서울특별시 강남구 논현로 213,37.49045,127.0399974,48,217
아이작수능사고력3관학원,서울특별시 강남구 삼성로 325,37.5007467,127.059549,100,77
이란희수학고등관학원,서울특별시 강남구 삼성로 340,37.5019708,127.0595756,240,80
대한두뇌개발정보센터하이스피드속독교습소,서울특별시 강남구 도곡로 405,37.4974385,127.0546376,6,4
꿈짱에듀학원,서울특별시 강남구 선릉로 708,37.5182014,127.0411432,63,70
민수학교습소,서울특별시 강남구 개포로 237,37.4791091,127.0485899,96,8
소향아카데미학원,서울특별시 강남구 테헤란로63길 11,37.5060104,127.0501082,10,67
자곡영어교습소,서울특별시 강남구 자곡로 106,37.4719211,127.0950026,35,7
아트원미술학원,서울특별시 강남구 남부순환로 2917,37.4931481,127.0590766,48,55
미대편입순학원,서울특별시 강남구 선릉로76길 7,37.5015479,127.051139,270,54
쓰리에스연기학원,서울특별시 강남구 언주로153길 19,37.5223327,127.0316074,68,85
쓰리에스강남연기학원,서울특별시 강남구 언주로153길 19,37.5223327,127.0316074,80,73
하이텐수학교습소,서울특별시 강남구 남부순환로 2921,37.4936059,127.0597001,22,7
이란희수학학원,서울특별시 강남구 삼성로 340,37.5019708,127.0595756,300,75
한솔플러스수학학원,서울특별시 강남구 헌릉로570길 34,37.4631419,127.1034644,36,69
다니엘랩어학원,서울특별시 강남구 언주로172길 13,37.5279252,127.0350059,135,152
JENNA영어학원,서울특별시 강남구 도곡로 449,37.4988236,127.059564,36,68
태동양화미술교습소,서울특별시 강남구 선릉로76길 9-5,37.5018835,127.0511852,6,6
압구정써밋영어교습소,서울특별시 강남구 압구정로22길 10,37.5249917,127.0257919,9,3
샵바이올린교습소,서울특별시 강남구 남부순환로363길 12-29,37.4864363,127.0386321,40,8
리틀쇼팽음악학원,서울특별시 강남구 선릉로4길 7,37.4825355,127.0618815,170,66
핑크엠댄스학원,서울특별시 서초구 신반포로 336,37.5105715,127.020468,100,69
브레인밸리2관학원,서울특별시 강남구 삼성로72길 3,37.502669,127.0593989,185,166
스텔라극상위영어학원,서울특별시 강남구 삼성로71길 34,37.5016541,127.0561169,40,76
김준희수학클리닉수학교습소,서울특별시 강남구 남부순환로 2927,37.49391,127.060213,8,4
최앤강영화학원,서울특별시 서초구 강남대로 545-12,37.5104153,127.020614,70,74
키움스피치면접학원,서울특별시 강남구 강남대로94길 11,37.4995341,127.0282641,45,54
손나래영어학원,서울특별시 강남구 삼성로115길 47,37.5138016,127.0484275,30,84
윌로우잉글리쉬영어교습소,서울특별시 강남구 삼성로71길 5,37.5022231,127.0584762,42,7
그랜드플루트교습소,서울특별시 강남구 논현로51길 25,37.4888167,127.039369,6,3
웅진씽크빅학습센터개포학원,서울특별시 강남구 선릉로 30,37.4826789,127.0611803,420,111
박서형과학교습소,서울특별시 강남구 삼성로67길 3,37.5011014,127.0591126,6,6
소이연논구술학원,서울특별시 강남구 도곡로 522,37.4994597,127.063584,115,70
생각쌓기사고력수학교습소,서울특별시 강남구 남부순환로365길 58,37.4892136,127.0401837,16,6
미술놀이터미술교습소,서울특별시 강남구 헌릉로569길 21-30,37.4663439,127.1005909,6,6
키멤버스(KeyMembers)학원,서울특별시 강남구 언주로 337,37.4977905,127.044094,150,226
피매쓰(P.math)수학교습소,서울특별시 강남구 삼성로 212,37.4974176,127.0653272,72,8
청담리드인독서중심국어학원,서울특별시 강남구 선릉로132길 41,37.5186619,127.0445609,376,67
블루리본에듀학원,서울특별시 강남구 언주로 844,37.5256443,127.0338682,2280,258
양영미영어교습소,서울특별시 강남구 남부순환로 2921,37.4936059,127.0597001,6,2
위너수학교습소,서울특별시 강남구 개포로 508,37.4892091,127.0679609,63,5
에모리영어학원,서울특별시 강남구 논현로164길 25,37.5232932,127.0303073,24,73
베스트강남애견미용학원,서울특별시 강남구 선릉로 630,37.5128375,127.0431855,40,67
네모수학교습소,서울특별시 강남구 역삼로52길 14,37.4985291,127.0479489,18,3
분더프렙진학지도교습소,서울특별시 강남구 압구정로36길 34,37.5262264,127.0313481,1,5
행복한3월학원,서울특별시 강남구 역삼로78길 6,37.5019944,127.0567703,44,71
도곡프렌즈미술교습소,서울특별시 강남구 역삼로64길 25,37.4994977,127.0535786,12,6
헬렌영어교습소,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,24,4
두뇌로영재수학학원,서울특별시 강남구 개포로 512,37.4892714,127.0688177,50,69
엠에스수학교습소,서울특별시 강남구 삼성로 212,37.4974176,127.0653272,12,3
일원푸르넷수학교습소,서울특별시 강남구 일원로5길 17,37.4913152,127.0821671,4,2
은탑수학교습소,서울특별시 강남구 삼성로51길 6,37.4969124,127.0612036,32,5
넥스트제너레이션(Next Generation)과학교습소,서울특별시 강남구 논현로175길 38,37.5251982,127.0255414,4,3
한영인아카데미학원,서울특별시 강남구 테헤란로52길 17,37.503001,127.0481674,300,95
아르케영어교습소,서울특별시 강남구 남부순환로 2921,37.4936059,127.0597001,9,3
시그니처어학원,서울특별시 강남구 역삼로 527,37.504033,127.0606399,431,148
수연기학원,서울특별시 강남구 봉은사로37길 20,37.5096765,127.0364409,54,61
강남하이퍼의대관2학원,서울특별시 강남구 강남대로94길 36,37.4998161,127.0302147,4320,243
강남하이퍼학원의대관2독서실,서울특별시 강남구 강남대로94길 36,37.4998161,127.0302147,2184,351
손랩정보영재학원,서울특별시 강남구 삼성로64길 46,37.5007554,127.0642647,130,44
은피아노스튜디오피아노교습소,서울특별시 강남구 남부순환로359길 20,37.4861787,127.0364702,15,5
대치위더스프리미엄학원,서울특별시 강남구 도곡로77길 14,37.4992943,127.0585913,460,99
영은학원,서울특별시 강남구 언주로165길 13,37.5257476,127.0321173,504,72
그린섬인텔리전스미술학원,서울특별시 강남구 선릉로 340,37.5001813,127.0515487,320,56
메가스터디아이티아카데미학원,서울특별시 강남구 강남대로94길 13,37.4995842,127.0284298,4980,242
김영편입독학센터독서실,서울특별시 강남구 강남대로78길 8,37.4947875,127.0300669,732,192
배우마당연기학원,서울특별시 강남구 논현로175길 60,37.524382,127.0239773,72,63
멘토스플러스진학상담지도교습소,서울특별시 강남구 삼성로67길 3,37.5011014,127.0591126,6,6
현수학교습소,서울특별시 강남구 선릉로66길 6-2,37.4983488,127.052618,16,4
와이지과학학원,서울특별시 강남구 삼성로67길 21,37.5006334,127.0577608,344,72
자유수학교습소,서울특별시 강남구 일원로5길 15,37.4912561,127.082042,49,7
삼보어학원,서울특별시 강남구 남부순환로 2911-1,37.4927102,127.0577477,45,213
아띠성인피아노학원,서울특별시 강남구 선릉로86길 15,37.503546,127.0508294,324,54
에스엘스튜디오(SL STUDIO)학원,서울특별시 강남구 압구정로30길 63-1,37.5231915,127.0292777,540,222
토마토폴학원,서울특별시 강남구 역삼로 456,37.5024272,127.0572068,797,164
수학의멘토학원,서울특별시 강남구 헌릉로 569,37.4657816,127.1011914,30,72
디파인수학전문학원,서울특별시 강남구 남부순환로 2909,37.4922077,127.0573813,120,71
스카이멘토링학원,서울특별시 강남구 역삼로 444,37.501894,127.055663,27,68
조은학원,서울특별시 강남구 도산대로45길 10-7,37.5234966,127.0364206,90,71
뉴아트유학미술교습소,서울특별시 강남구 압구정로 224,37.5285363,127.0321595,6,6
코드잉글리쉬(Code English)영어교습소,서울특별시 강남구 영동대로 216,37.4984174,127.069515,18,9
KL실천영어교습소,서울특별시 강남구 도곡로77길 5,37.4986723,127.058384,7,7
권미나국어학원,서울특별시 강남구 선릉로64길 15-6,37.4984495,127.0535558,70,71
이가자뷰티아카데미학원,서울특별시 강남구 논현로121길 12,37.5111292,127.0308688,25,65
잇올스파르타프리미엄관리형독서실,서울특별시 강남구 역삼로 428,37.5012827,127.0539228,219,63
캠브리지영어보습학원,서울특별시 강남구 선릉로62길 13,37.4975063,127.0535739,91,91
블루에듀수학교습소,서울특별시 강남구 테헤란로28길 48,37.4980207,127.0397413,5,6
브레인밸리고등관학원,서울특별시 강남구 삼성로 350-5,37.5029035,127.0594249,80,197
메테오에듀컨설팅진학상담지도교습소,서울특별시 강남구 삼성로71길 13,37.5020106,127.0579217,12,4
대치예뜨락미술학원,서울특별시 강남구 남부순환로 2917,37.4931481,127.0590766,600,55
강남이용학원,서울특별시 강남구 강남대로 430,37.5009983,127.0266058,24,64
겨자씨의꿈학원,서울특별시 강남구 역삼로 423,37.5015634,127.0532216,223,71
시대인재앤(N)관학원,서울특별시 강남구 도곡로 505,37.4995633,127.0616676,11610,235
후쌤`s책글공간융합독서논술교습소,서울특별시 강남구 삼성로67길 47,37.5000401,127.05582,8,4
예찬수학학원,서울특별시 강남구 삼성로57길 5,37.4980215,127.0606264,386,72
파워플러스영어교습소,서울특별시 강남구 역삼로 521,37.5037986,127.0602481,12,4
학연수학교습소,서울특별시 강남구 학동로101길 26,37.5223046,127.0577361,6,4
꿈짜수학학원,서울특별시 강남구 도곡로63길 26,37.4987188,127.053969,192,112
새움5관학원,서울특별시 강남구 도곡로 454,37.498302,127.0600906,10530,187
구름아이들미술교습소,서울특별시 강남구 삼성로67길 33,37.5003551,127.0569104,9,5
뉴욕아트앤스튜디오미술교습소,서울특별시 강남구 선릉로63길 13,37.4970269,127.051139,32,8
파인만입시컨설팅학원,서울특별시 강남구 언주로167길 38,37.5266225,127.0301064,129,83
소금수학교습소,서울특별시 강남구 역삼로 510,37.5032144,127.0596638,18,3
키워드매쓰원격학원,서울특별시 강남구 자곡로 204-5,37.4742782,127.1054022,0,0
원투원플러스학원,서울특별시 강남구 도곡로 445,37.4986522,127.059031,70,105
리치프렙학원,서울특별시 강남구 언주로167길 35,37.5263754,127.0302672,30,73
대성한문교습소,서울특별시 강남구 개포로109길 9,37.4941844,127.0752156,18,8
대훈영어교습소,서울특별시 강남구 삼성로 233,37.4977699,127.0606416,7,4
에듀윌공인중개사학원,서울특별시 강남구 테헤란로 120,37.4986374,127.0308552,4280,159
유케이크리에이티브아트앤디자인학원,서울특별시 강남구 남부순환로 2728,37.485642,127.0443389,90,202
나나니혼고학원,서울특별시 강남구 강남대로62길 22,37.4905582,127.0333673,325,110
내꿈사학원,서울특별시 강남구 역삼로12길 10,37.4934891,127.034714,770,77
로고스제4관학원,서울특별시 강남구 삼성로58길 39,37.4994486,127.0642747,195,141
역전타에듀학원강남캠퍼스학원,서울특별시 강남구 선릉로64길 15-6,37.4984495,127.0535558,110,76
엘다이어리작사작곡학원,서울특별시 강남구 학동로6길 16,37.5107835,127.0239146,30,76
청담제네시스학원,서울특별시 강남구 삼성로147길 24,37.5214693,127.0469488,40,77
세정스카이2관학원,서울특별시 강남구 도곡로 435,37.4985188,127.0577494,3240,288
김범준수학교습소,서울특별시 강남구 역삼로74길 25,37.5001796,127.0551957,24,6
아이엠3관미술학원,서울특별시 강남구 선릉로76길 5-13,37.5022652,127.0505368,325,90
바짝독서실,서울특별시 강남구 선릉로125길 31,37.514275,127.039529,63,63
한글과컴퓨터학원,서울특별시 강남구 선릉로 328,37.4990597,127.0519305,100,58
아뜰리에늘미술교습소,서울특별시 강남구 자곡로 108,37.4719652,127.0953764,45,9
고래수학교습소,서울특별시 강남구 봉은사로67길 28,37.5135614,127.0481369,12,3
수학대왕원격학원,서울특별시 강남구 논현로 313,37.4932942,127.0401597,1000,0
대치드림2020학원,서울특별시 강남구 역삼로64길 22,37.4995919,127.0532085,20,80
GLMA글로벌인생만남논술교습소,서울특별시 강남구 일원로5길 71,37.4927107,127.0856688,25,5
오픈패스(OPEN PATH)학원,서울특별시 강남구 학동로77길 24,37.5202225,127.0487643,40,64
윤선생아이지에스이(IGSE)청담본원학원,서울특별시 강남구 선릉로130길 20,37.5161513,127.0434365,120,80
고앤정학원,서울특별시 강남구 도곡로 524,37.4995124,127.0637515,390,69
수인뷰티아카데미학원,서울특별시 강남구 삼성로 605,37.5135167,127.0527215,135,69
제로수학교습소,서울특별시 강남구 도산대로37길 38,37.5234853,127.0314881,9,8
사이다경제학원,서울특별시 강남구 테헤란로33길 13-3,37.5025607,127.038942,60,77
세븐힐즈댄스스튜디오학원,서울특별시 강남구 논현로175길 101-5,37.5224387,127.0213381,92,52
박현고급영어교습소,서울특별시 강남구 도곡로 515,37.4998352,127.0626495,16,4
윤지원클리닉(CLINIC)영어교습소,서울특별시 강남구 압구정로 113-22,37.5247099,127.0196554,12,6
댄스조아학원,서울특별시 강남구 역삼로3길 17-6,37.4947016,127.0305955,120,61
깨봉캠퍼스압구정학원,서울특별시 강남구 압구정로30길 17,37.5263249,127.0295435,182,91
아이에스이(ISE)영어교습소,서울특별시 강남구 도곡로 413,37.4975956,127.0557613,5,5
디자인하다미술학원,서울특별시 강남구 역삼로69길 10,37.5022247,127.0540136,55,73
오름학원,서울특별시 강남구 삼성로75길 7,37.5034549,127.0576865,75,85
근성수학교습소,서울특별시 강남구 삼성로63길 12,37.4999769,127.0591684,27,9
대치동캐슬학습센터학원,서울특별시 강남구 역삼로 453,37.5026853,127.056752,40,83
아르고스터디센터프리미엄관리형독서실,서울특별시 강남구 역삼로 432,37.5014387,127.0543304,155,155
지구어에듀테인먼트학원,서울특별시 강남구 도산대로55길 26,37.5252611,127.040778,24,155
제이플러스(JPLUS)수학교습소,서울특별시 강남구 선릉로62길 32-1,37.4977464,127.0552964,24,6
탑클래스미술학원,서울특별시 강남구 선릉로 522,37.5062262,127.048486,704,138
새움국어관학원,서울특별시 강남구 도곡로73길 5,37.4982237,127.0574317,800,140
에듀캐슬학원,서울특별시 강남구 남부순환로 2921,37.4936059,127.0597001,225,67
가온스피치앤퍼스널브랜딩학원,서울특별시 강남구 압구정로46길 5-12,37.5279375,127.0377148,59,51
씨이에스인터내셔널어학원,서울특별시 강남구 봉은사로69길 37,37.5142946,127.0482743,50,199
피아노랜드음악교습소,서울특별시 강남구 압구정로 309,37.5312143,127.0354395,24,6
J바이올린음악교습소,서울특별시 강남구 압구정로 309,37.5312143,127.0354395,7,1
바이올린랜드음악교습소,서울특별시 강남구 압구정로 309,37.5312143,127.0354395,10,6
원아카데미어학원,서울특별시 강남구 압구정로42길 13,37.5279668,127.0355374,76,147
책읽기와글쓰기리딩엠역삼학원,서울특별시 강남구 역삼로52길 14,37.4985291,127.0479489,40,75
해빛리더스학원,서울특별시 강남구 도곡로83길 8,37.5001452,127.0623722,225,70
대치비상에듀학원,서울특별시 강남구 선릉로62길 5,37.497328,127.0530862,50,99
바로에이아이아카데미(BARO AI ACADEMY)학원,서울특별시 강남구 광평로56길 14,37.4868055,127.104042,24,75
스터디피티2관학원,서울특별시 강남구 선릉로68길 17,37.4993664,127.0530655,1100,80
위즈원수학교습소,서울특별시 강남구 삼성로63길 8,37.5000803,127.0594826,18,9
전자박사로봇교실로봇교습소,서울특별시 강남구 도곡로63길 26,37.4987188,127.053969,63,9
미래인재컨설팅학원,서울특별시 강남구 선릉로 311,37.4973288,127.0520728,590,138
책읽기와글쓰기리딩엠삼성학원,서울특별시 강남구 학동로68길 7,37.5174448,127.0467984,40,68
그라시아스댄스학원,서울특별시 강남구 역삼로7길 7,37.4944783,127.0329841,90,57
우리서당한문교습소,서울특별시 강남구 삼성로 233,37.4977699,127.0606416,8,9
디디댄스스튜디오(DD DANCE STUDIO)학원,서울특별시 강남구 언주로30길 10,37.4873616,127.0513255,30,54
주주잉글리쉬학원,서울특별시 강남구 압구정로32길 24,37.5261938,127.0297975,48,68
아이스피크어학원,서울특별시 강남구 도곡로 323,37.4960774,127.0513435,142,170
나사오엠융합창의학원,서울특별시 강남구 삼성로71길 32,37.5017175,127.056292,32,75
코어부원정학원,서울특별시 강남구 삼성로67길 46,37.5002309,127.0558254,360,73
올바른수학학원,서울특별시 강남구 자곡로 120,37.4721173,127.0965093,30,76
킹스잉글리쉬(King`s English)영어학원,서울특별시 강남구 일원로5길 51,37.4922506,127.0843017,70,72
미대재수전문대치이든학원,서울특별시 강남구 역삼로69길 10,37.5022247,127.0540136,255,113
모아에듀학원,서울특별시 강남구 역삼로77길 2,37.5028387,127.0566719,50,82
하나수학교습소,서울특별시 강남구 역삼로 310,37.499217,127.0484398,6,3
디스토리(D-STORY)학원,서울특별시 강남구 삼성로 155,37.4938284,127.062941,330,96
세실학원,서울특별시 강남구 압구정로34길 16,37.5270531,127.0305582,96,73
고수사회탐구교습소,서울특별시 강남구 도곡로 522,37.4994597,127.063584,4,6
텔레오입시전문학원,서울특별시 강남구 선릉로 340,37.5001813,127.0515487,176,68
슈베르트피아노교습소,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,15,5
강남하이퍼의대관독서실,서울특별시 강남구 강남대로94길 30,37.4996884,127.0298007,1854,306
러셀바른공부자습전용관5관독서실,서울특별시 강남구 남부순환로 2942,37.4935818,127.0623994,600,233
대찬W학원,서울특별시 강남구 도곡로 432,37.4975707,127.0577513,12970,130
천개의고원중2관학원,서울특별시 강남구 삼성로 315,37.4999536,127.059922,75,72
위너영어제2관영어교습소,서울특별시 강남구 광평로10길 15,37.482024,127.0821324,6,5
이제이(EJ)학원,서울특별시 강남구 삼성로63길 14,37.4999195,127.0589903,200,69
하이퍼스트제1관학원,서울특별시 강남구 테헤란로70길 14-8,37.5046165,127.0528122,184,77
제1장언어학원,서울특별시 강남구 삼성로 151,37.4921261,127.0625653,140,250
대치강안교육스카이(SKY)학원,서울특별시 강남구 영동대로85길 20-9,37.507507,127.0615828,1080,250
대치강안교육학원,서울특별시 강남구 영동대로85길 20-9,37.507507,127.0615828,1080,249
빛입시교육컨설팅진학상담지도교습소,서울특별시 강남구 선릉로66길 6,37.4983872,127.0523821,10,5
장현정수학교습소,서울특별시 강남구 삼성로63길 16-16,37.5007286,127.0584253,28,4
제이에듀지구과학교습소,서울특별시 강남구 삼성로75길 13,37.5033037,127.0572239,18,9
이찬진코딩학원,서울특별시 강남구 선릉로 328,37.4990597,127.0519305,66,46
피아노스토리(PianStory)피아노교습소,서울특별시 강남구 선릉로 40,37.4832412,127.0602378,15,5
리틀뮤즈음악학원,서울특별시 강남구 삼성로 151,37.4921261,127.0625653,20,49
신관트윈클어학원,서울특별시 강남구 도곡로63길 24,37.4986204,127.0540183,32,181
지엘에스어학원,서울특별시 강남구 압구정로30길 62,37.5233258,127.0288644,96,195
신미래2관학원,서울특별시 강남구 도곡로 436,37.4976943,127.0581602,250,142
온컨설팅진학상담지도교습소,서울특별시 강남구 도산대로11길 43,37.5202431,127.0221243,48,1
시대인재23학원,서울특별시 강남구 삼성로57길 36,37.4975513,127.058383,10530,133
시대인재33학원,서울특별시 강남구 삼성로57길 36,37.4975513,127.058383,10530,132
대치한우리독서토론논술교습소,서울특별시 강남구 선릉로72길 10,37.5000664,127.0520435,9,3
상아3관학원,서울특별시 강남구 도곡로 440,37.4978753,127.058633,100,103
명인2관학원,서울특별시 강남구 도곡로 408,37.4966877,127.0552639,1520,400
자아의신화진학상담지도교습소,서울특별시 강남구 도곡로63길 24,37.4986204,127.0540183,27,9
피크에듀학원,서울특별시 강남구 언주로 120,37.4867517,127.051259,100,83
권클래식(KWONCLASSIC)음악교습소,서울특별시 강남구 선릉로76길 20,37.5016267,127.0521153,5,8
에스티(ST)예인단과학원,서울특별시 강남구 역삼로 417,37.5013862,127.0526773,1000,132
HSC진학상담지도교습소,서울특별시 강남구 논현로175길 64,37.5242736,127.0237639,2,8
그린아이티아카데미학원,서울특별시 강남구 강남대로96길 16,37.4998161,127.028318,3705,209
지티(GT)영어교습소,서울특별시 강남구 압구정로 228,37.5286822,127.0327997,11,6
엘에스압구정어학원,서울특별시 강남구 압구정로30길 62,37.5233258,127.0288644,66,218
책읽는루브르아뜰리에미술교습소,서울특별시 강남구 자곡로 114,37.4720223,127.0960065,10,9
다원교육독학교육원학원,서울특별시 강남구 도곡로99길 16,37.5018594,127.0660032,240,216
하르트유학미술학원,서울특별시 강남구 논현로167길 15,37.5244752,127.0268518,60,54
매쓰탑수학학원,서울특별시 강남구 압구정로18길 5,37.5246005,127.0244014,15,70
한우리일원독서토론논술학원,서울특별시 강남구 일원로3길 18,37.4914544,127.0820633,62,71
엘리스잉글리시(Ellie`s English)학원,서울특별시 강남구 역삼로70길 15,37.5005106,127.0539588,90,71
데오럭스입시컨설팅학원,서울특별시 강남구 선릉로76길 34,37.5020325,127.0534169,200,70
두각진학학원,서울특별시 강남구 도곡로 438,37.4978146,127.0584142,1170,177
시대인재대덕관1층학원,서울특별시 강남구 삼성로57길 36,37.4975513,127.058383,10530,306
올뷰뷰티교육연구학원,서울특별시 강남구 논현로176길 14,37.5268464,127.0297393,30,23
리드아카데미학원,서울특별시 강남구 압구정로34길 16,37.5270531,127.0305582,60,69
아이온(ION)영어교습소,서울특별시 강남구 도곡로 405,37.4974385,127.0546376,15,5
마이팔레트(My Palette)미술교습소,서울특별시 강남구 자곡로 21,37.4667789,127.0929671,30,6
공터영어자곡센터학원,서울특별시 강남구 자곡로 108,37.4719652,127.0953764,75,71
청담어학원대치브랜치2관학원,서울특별시 강남구 삼성로57길 54,37.4970464,127.0567548,158,310
지투학원,서울특별시 강남구 도곡로 538,37.5002486,127.0659925,90,81
케이비이씨(KBEC)발레아카데미학원,서울특별시 강남구 선릉로10길 4,37.4831042,127.0606611,45,73
한우리강남개일독서토론논술교습소,서울특별시 강남구 개포로 307,37.4839728,127.0560141,36,3
이매쓰학원,서울특별시 강남구 선릉로64길 15-7,37.4985455,127.0532417,50,71
기승전회화미술교습소,서울특별시 강남구 남부순환로 2921,37.4936059,127.0597001,48,6
고도미술학원,서울특별시 강남구 남부순환로351길 18,37.4860208,127.0344896,460,151
메이드세이노6관학원,서울특별시 강남구 남부순환로 2936,37.4933573,127.0619092,1200,104
써튼영어학원,서울특별시 강남구 도곡로63길 25,37.498657,127.0536619,22,72
메가스터디컴퓨터아카데미학원,서울특별시 서초구 서초대로77길 41,37.5012336,127.0249726,2376,162
인공지능수학깨봉원격학원,서울특별시 강남구 선릉로108길 51,37.5108281,127.0482644,4000,0
시냅스수학학원,서울특별시 강남구 삼성로 319,37.5003433,127.059761,70,92
마중물보습논술학원,서울특별시 강남구 개포로 508,37.4892091,127.0679609,80,86
터치잉글리시영어학원,서울특별시 강남구 자곡로 114,37.4720223,127.0960065,104,68
크리스스파르타토플어학원,서울특별시 강남구 강남대로92길 31,37.4994382,127.0299152,1050,149
생크학원,서울특별시 강남구 삼성로64길 46,37.5007554,127.0642647,225,96
윤슬미술학원,서울특별시 강남구 삼성로84길 22,37.5056145,127.0593418,3570,180
쌤특례학원,서울특별시 강남구 선릉로72길 10,37.5000664,127.0520435,60,84
본아트미술학원,서울특별시 강남구 봉은사로 466,37.5119532,127.0507359,30,71
대치오응석학원,서울특별시 강남구 선릉로72길 16,37.5002254,127.0524548,13,82
압구정파인만고등2관학원,서울특별시 강남구 논현로175길 25,37.5254304,127.0266876,1305,73
에이치앤씨에듀케이션(HNC EDUCATION)학원,서울특별시 강남구 선릉로62길 5,37.497328,127.0530862,90,123
솔트수학교습소,서울특별시 강남구 압구정로 114,37.5232774,127.021304,45,7
샤콘느(Chaconne)바이올린교습소,서울특별시 강남구 압구정로29길 68,37.5319756,127.0285632,7,1
정우재수학교습소,서울특별시 강남구 도곡로78길 22,37.4963866,127.058402,12,2
브레인밸리코딩학원,서울특별시 강남구 역삼로83길 5,37.5038877,127.0597523,60,69
엑소더스영어학원,서울특별시 강남구 도곡로93길 13,37.5012121,127.0646444,380,73
(주)창의디자인벡터미술학원,서울특별시 강남구 선릉로 429,37.5032049,127.0493114,200,81
수준플러스학원,서울특별시 강남구 봉은사로67길 28,37.5135614,127.0481369,158,78
생각하는황소4관학원,서울특별시 강남구 역삼로 448,37.5019986,127.0562288,30,77
피씨에이코리아학원,서울특별시 강남구 도곡로23길 20,37.4936419,127.0395572,90,253
아우라에듀2학원,서울특별시 강남구 역삼로 444,37.501894,127.055663,248,125
와이어트인스티튜트어학원,서울특별시 강남구 도곡로 532,37.4997795,127.0645688,70,153
