,영업상태명,도로명주소,업태구분명,위도,경도
1102,영업/정상,"서울특별시 강남구 논현로 419, PMK 빌딩 2층 (역삼동)",커피숍,37.4975089,127.0380919
1103,영업/정상,"서울특별시 강남구 영동대로96길 34, 대윤빌딩 1층 (삼성동)",커피숍,37.5112294,127.0652939
1104,영업/정상,"서울특별시 강남구 봉은사로49길 7, 지상1층 (논현동)",편의점,37.5104078,127.0419456
1105,영업/정상,"서울특별시 강남구 압구정로34길 11, 압구정스퀘어 1층 113호 (신사동)",커피숍,37.5273895,127.030957
1106,영업/정상,"서울특별시 강남구 테헤란로33길 7, 지상1층 (역삼동)",편의점,37.5023104,127.0393096
1107,영업/정상,"서울특별시 강남구 선릉로 524, 선릉대림아크로텔 지상1층 105호 (삼성동)",편의점,37.5064879,127.048381
1108,영업/정상,"서울특별시 강남구 강남대로 506, 광명빌딩 지상1층 107호 (논현동)",편의점,37.5075072,127.0235049
1109,영업/정상,"서울특별시 강남구 역삼로 432, 쌔씨존 지상1층 (대치동)",커피숍,37.50143870000001,127.0543304
1110,영업/정상,"서울특별시 강남구 테헤란로103길 8-10, 지상1층 (삼성동)",편의점,37.5101582,127.0651363
1111,영업/정상,"서울특별시 강남구 논현로158길 7, 지상1층 101호 (신사동)",편의점,37.5221995,127.0290654
1112,영업/정상,"서울특별시 강남구 선릉로72길 21, 1층 104호 (대치동)",커피숍,37.5005931,127.0527845
1113,영업/정상,"서울특별시 강남구 강남대로150길 11, 지상1층 (논현동)",편의점,37.51605199999999,127.0208052
1114,영업/정상,"서울특별시 강남구 학동로 343, 포바강남타워 지하1층 B103-1호 (논현동)",패스트푸드,37.5174488,127.0406346
1115,영업/정상,"서울특별시 강남구 언주로125길 7, 지상1층 (논현동)",편의점,37.5129128,127.034619
1116,영업/정상,"서울특별시 강남구 도산대로75길 8, 지상1층 (청담동)",편의점,37.5247817,127.0462151
1117,영업/정상,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 지상1층 124호,125호 (대치동)",커피숍,37.49391,127.060213
1118,영업/정상,"서울특별시 강남구 강남대로 538, JS타워 지상1층 (논현동)",커피숍,37.5101771,127.0222327
1119,영업/정상,"서울특별시 강남구 테헤란로 518, 한국섬유산업연합회 지상1층 (대치동)",커피숍,37.5077425,127.0605586
1120,영업/정상,"서울특별시 강남구 학동로 121, 민병원강남타워 지상1층 (논현동)",커피숍,37.5122805,127.0243229
1121,영업/정상,"서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)",커피숍,37.5085949,127.0597186
1122,영업/정상,"서울특별시 강남구 테헤란로14길 31, 은혜빌딩 1층 (역삼동)",커피숍,37.4973369,127.0339918
1123,영업/정상,"서울특별시 강남구 언주로 110, 1층 1-나호 (개포동, 경남아파트)",편의점,37.4843795,127.0543533
1124,영업/정상,"서울특별시 강남구 역삼로9길 28, 도원빌딩 지상1층 (역삼동)",편의점,37.4959595,127.033826
1125,영업/정상,"서울특별시 강남구 선릉로64길 11-2, 지하1층 1호 (대치동)",커피숍,37.4980851,127.0532687
1126,영업/정상,"서울특별시 강남구 일원로 지하 121, 일원역 지하2층 338-102호 (일원동)",편의점,37.483869,127.084032
1127,영업/정상,"서울특별시 강남구 일원로5길 58, 1층 (일원동)",편의점,37.4921574,127.0848625
1128,영업/정상,"서울특별시 강남구 학동로 342, 에스케이 허브블루 지상1층 108호 (논현동)",편의점,37.5166861,127.0405907
1129,영업/정상,"서울특별시 강남구 역삼로77길 15, 지상1층 101호 (대치동)",커피숍,37.5034849,127.056125
1130,영업/정상,"서울특별시 강남구 도산대로 233, 명화빌딩 지상2층 201호 (신사동)",커피숍,37.521458,127.0322711
1131,영업/정상,"서울특별시 강남구 선릉로 845, 지상1층 6호 (신사동)",커피숍,37.5275709,127.0403105
1132,영업/정상,"서울특별시 강남구 테헤란로37길 42, 지하1층 102호 (역삼동)",커피숍,37.5050606,127.0399057
1133,영업/정상,"서울특별시 강남구 일원로9길 60, 지상1층 (일원동)",커피숍,37.4906431,127.086401
1134,영업/정상,"서울특별시 강남구 도산대로 232, 씨이동 1층 에이호 (논현동, 청학아파트)",편의점,37.5202882,127.0322154
1135,영업/정상,"서울특별시 강남구 봉은사로18길 14, 1층 (역삼동)",커피숍,37.5052986,127.0304318
1136,영업/정상,"서울특별시 강남구 자곡로 21, 세곡푸르지오 상가동 1층 101호 (세곡동, 세곡푸르지오)",편의점,37.46677890000001,127.0929671
1137,영업/정상,"서울특별시 강남구 강남대로62길 11, 지상1층 (역삼동)",커피숍,37.4905034,127.0325185
1138,영업/정상,"서울특별시 강남구 남부순환로351길 14, 1층 (도곡동)",편의점,37.4857311,127.0345702
1139,영업/정상,"서울특별시 강남구 남부순환로365길 56, 지상2층 203호 (도곡동)",커피숍,37.4891079,127.0402482
1140,영업/정상,"서울특별시 강남구 학동로 158, 율암빌딩 지하1층 108호 (논현동)",커피숍,37.5129034,127.0282439
1141,영업/정상,"서울특별시 강남구 압구정로 113, 지상1층 101호 (압구정동, 미성아파트)",편의점,37.5239465,127.0182545
1142,영업/정상,"서울특별시 강남구 선릉로 806, 지상1층 (청담동)",커피숍,37.5238647,127.0396187
1143,영업/정상,"서울특별시 강남구 영동대로57길 16, 지상1층 (대치동)",편의점,37.500019,127.0661063
1144,영업/정상,"서울특별시 강남구 헌릉로569길 39-5, 지상1층 (세곡동)",커피숍,37.4663994,127.0978437
1145,영업/정상,"서울특별시 강남구 삼성로 763, 지상1층 (청담동)",커피숍,37.522921,127.0476713
1146,영업/정상,"서울특별시 강남구 봉은사로44길 43, 지상1층 102호 (역삼동)",커피숍,37.5066502,127.0415683
1147,영업/정상,"서울특별시 강남구 도산대로37길 33, 지상1층 (신사동)",커피숍,37.523406,127.0313201
1148,영업/정상,"서울특별시 강남구 도산대로37길 43, 1,2층 일부 (신사동)",커피숍,37.5237869,127.0312285
1149,영업/정상,"서울특별시 강남구 도곡로78길 22, 상가동 지상1층 112,113호 (대치동, 대치삼성아파트)",편의점,37.4963866,127.058402
1150,영업/정상,"서울특별시 강남구 논현로85길 52, 역삼 푸르지오 시티 1층 101호 (역삼동)",커피숍,37.4980124,127.0338301
1151,영업/정상,"서울특별시 강남구 선릉로157길 15, 지상1층 (신사동)",커피숍,37.5259228,127.0385246
1152,영업/정상,"서울특별시 강남구 양재천로 193, 3층 301호 (도곡동)",커피숍,37.4828116,127.0466197
1153,영업/정상,"서울특별시 강남구 테헤란로8길 40, 알티넷빌딩 1층 (역삼동)",커피숍,37.4962388,127.0320773
1154,영업/정상,"서울특별시 강남구 광평로56길 8-13, 수서타워 지상1층 108호 (수서동)",커피숍,37.486738,127.1031323
1155,영업/정상,"서울특별시 강남구 밤고개로24길 64, 지하1층 B102호 (율현동)",커피숍,37.4706181,127.1051421
1156,영업/정상,"서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 (압구정동)",커피숍,37.5273268,127.0274265
1157,영업/정상,"서울특별시 강남구 강남대로162길 20, 지상1층 (신사동)",커피숍,37.52001449999999,127.0203393
1158,영업/정상,"서울특별시 강남구 삼성로81길 24, 세원빌딩 지상1층 101호 (대치동)",커피숍,37.5042771,127.0556928
1159,영업/정상,"서울특별시 강남구 역삼로15길 20, 지상1층 (역삼동)",편의점,37.4961589,127.0355069
1160,영업/정상,"서울특별시 강남구 압구정로 162, 베네하임시티 지상1층 (신사동)",편의점,37.5262974,127.0274473
1161,영업/정상,"서울특별시 강남구 강남대로128길 46, 1층 (논현동)",커피숍,37.5111187,127.0255325
1162,영업/정상,"서울특별시 강남구 학동로33길 7, 이룸빌딩 지상1층 (논현동)",편의점,37.5151893,127.0325262
1163,영업/정상,"서울특별시 강남구 광평로51길 49, 지상1층 (수서동, 주공아파트)",편의점,37.4911322,127.1001778
1164,영업/정상,"서울특별시 강남구 자곡로7길 32-2, 지상1층 (자곡동)",커피숍,37.4732782,127.0972621
1165,영업/정상,"서울특별시 강남구 선릉로 831, 선우빌딩 지상2층 (신사동)",커피숍,37.5060675,127.0492318
1166,영업/정상,"서울특별시 강남구 개포로25길 6, 1층 (개포동)",커피숍,37.4793292,127.0485448
1167,영업/정상,"서울특별시 강남구 언주로174길 29, 지상1층 4호 (신사동)",편의점,37.5281398,127.0364245
1168,영업/정상,"서울특별시 강남구 밤고개로23길 10-5, 나동 1층 (율현동)",커피숍,37.4730409,127.1082178
1169,영업/정상,"서울특별시 강남구 언주로98길 25, 청담빌딩 지상1층 (역삼동)",편의점,37.5048974,127.0439395
1170,영업/정상,"서울특별시 강남구 일원로 95, 신영프라자 5층 506호 (일원동)",커피숍,37.4856021,127.0835726
1171,영업/정상,"서울특별시 강남구 선릉로 657, 1층 103,105호 (논현동)",패스트푸드,37.5136787,127.0317124
1172,영업/정상,"서울특별시 강남구 강남대로 556, 지하1층 (논현동)",커피숍,37.5136787,127.0317124
1173,영업/정상,"서울특별시 강남구 도산대로89길 12, 1층 105호 (청담동, 청담범신칼릭스빌)",편의점,37.5252602,127.0508448
1174,영업/정상,"서울특별시 강남구 강남대로94길 21, 1층 103호 (역삼동)",커피숍,37.499745,127.0289618
1175,영업/정상,"서울특별시 강남구 선릉로 711, 지상3층 (논현동)",커피숍,37.5136787,127.0317124
1176,영업/정상,"서울특별시 강남구 남부순환로 2947, 대원빌딩 지상1층 101호 지상2층 201호 (대치동)",커피숍,37.4945248,127.062584
1177,영업/정상,"서울특별시 강남구 헌릉로569길 21-30, 드림하이 오피스텔 지상1층 104호 (세곡동)",편의점,37.4663439,127.1005909
1178,영업/정상,"서울특별시 강남구 개포로 623, 대청타워 지상3층 (개포동)",커피숍,37.4940992,127.0796795
1179,영업/정상,"서울특별시 강남구 도산대로101길 29, 상가동 지하1층 6호 (청담동, 청담현대3차아파트)",편의점,37.5269087,127.0535056
1180,영업/정상,"서울특별시 강남구 논현로87길 41, 신일유토빌 지상1층 101호 (역삼동)",편의점,37.4988383,127.0334788
1181,영업/정상,"서울특별시 강남구 개포로 508, 지상1층 109,110호 (개포동)",편의점,37.4892091,127.0679609
1182,영업/정상,"서울특별시 강남구 테헤란로7길 7, 지상1층 (역삼동)",편의점,37.4996222,127.0305148
1183,영업/정상,"서울특별시 강남구 선릉로96길 5-16, 지하1층 (삼성동)",패스트푸드,37.5067036,127.0490544
1184,영업/정상,"서울특별시 강남구 강남대로106길 29, 지상2층 (역삼동)",커피숍,37.5035148,127.0278264
1185,영업/정상,"서울특별시 강남구 광평로47길 17, 상가동 지상1층 104호,105호 (수서동, 신동아아파트)",편의점,37.4870722,127.0984431
1186,영업/정상,"서울특별시 강남구 압구정로4길 10, 두인빌딩 지하1층 1호 (신사동)",편의점,37.5219712,127.0199255
1187,영업/정상,"서울특별시 강남구 선릉로112길 39, 지상1층 (삼성동)",커피숍,37.5121933,127.0466933
1188,영업/정상,"서울특별시 강남구 광평로51길 22, 1층 104호 (수서동, 한아름아파트)",커피숍,37.4894697,127.1035761
1189,영업/정상,"서울특별시 강남구 논현로102길 54, 1층 (역삼동)",편의점,37.506081,127.0394916
1190,영업/정상,"서울특별시 강남구 학동로59길 24, 지상1층 (청담동)",커피숍,37.5188297,127.0445253
1191,영업/정상,"서울특별시 강남구 논현로80길 9, 지상1층 (역삼동)",편의점,37.4982189,127.0390866
1192,영업/정상,"서울특별시 강남구 선릉로62길 33, 장성빌딩 지상1층 (대치동)",커피숍,37.49808160000001,127.0550538
1193,영업/정상,"서울특별시 강남구 선릉로162길 49, 지상4층 (청담동)",커피숍,37.5262414,127.0446035
1194,영업/정상,"서울특별시 강남구 언주로130길 10, 지하1층 (논현동)",편의점,37.5147923,127.0363082
1195,영업/정상,"서울특별시 강남구 역삼로8길 21, 성욱빌딩 지상1층 102호 (역삼동)",편의점,37.4927889,127.0342863
1196,영업/정상,"서울특별시 강남구 논현로4길 36, 지상1층 (개포동)",커피숍,37.4736878,127.0529479
1197,영업/정상,"서울특별시 강남구 압구정로 314, YOHAN빌딩 지상2층 (신사동)",커피숍,37.5287031,127.0357946
1198,영업/정상,"서울특별시 강남구 도산대로85길 30, 지상1층 141호,142호 (청담동, 청담신원아침도시마인)",커피숍,37.5264323,127.0496672
1199,영업/정상,"서울특별시 강남구 봉은사로30길 69, 지상1층 (역삼동, 힐하우스)",커피숍,37.5031898,127.0369865
1200,영업/정상,"서울특별시 강남구 언주로69길 7, 지상1층 (역삼동)",커피숍,37.4964268,127.0447357
1201,영업/정상,"서울특별시 강남구 학동로 219, 지하1층 (논현동)",커피숍,37.5150479,127.0331376
1202,영업/정상,"서울특별시 강남구 밤고개로21길 25, 상가동 지상1층 103호,104호 (자곡동, 래미안포레)",편의점,37.4748705,127.1098391
1203,영업/정상,"서울특별시 강남구 일원로5길 7, 지상 1층 (일원동)",커피숍,37.49102000000001,127.0815404
1204,영업/정상,"서울특별시 강남구 테헤란로2길 8, 1,2층 (역삼동)",커피숍,37.4976012,127.0287219
1205,영업/정상,"서울특별시 강남구 봉은사로 627, 신코빌딩 지상1층 102호 (삼성동)",편의점,37.5153295,127.0640535
1206,영업/정상,"서울특별시 강남구 봉은사로25길 23, 지상1층 (논현동)",커피숍,37.5085413,127.032037
1207,영업/정상,"서울특별시 강남구 삼성로104길 22, 예림빌딩 지상1층 (삼성동)",커피숍,37.5110878,127.0564977
1208,영업/정상,"서울특별시 강남구 테헤란로4길 14, 미림타워 지하 1층 (역삼동)",커피숍,37.49725249999999,127.0295776
1209,영업/정상,"서울특별시 강남구 봉은사로 327, 궁도빌딩 지상1층 (논현동)",커피숍,37.510154,127.0427426
1210,영업/정상,"서울특별시 강남구 테헤란로 152, 지상2층 (역삼동, 강남파이낸스센터)",커피숍,37.499927,127.036789
1211,영업/정상,"서울특별시 강남구 강남대로102길 46, 지상1층 (역삼동)",커피숍,37.5036709,127.0285951
1212,영업/정상,"서울특별시 강남구 영동대로118길 7, 지상1층 (삼성동)",편의점,37.5162264,127.0601627
1213,영업/정상,"서울특별시 강남구 도산대로67길 29, 지상1층 (청담동)",커피숍,37.5260197,127.0443096
1214,영업/정상,"서울특별시 강남구 봉은사로74길 13, 지상1층 102호 (삼성동)",커피숍,37.5116529,127.0518895
1215,영업/정상,"서울특별시 강남구 개포로25길 15, 지상1층 (개포동)",편의점,37.4799951,127.0479908
1216,영업/정상,"서울특별시 강남구 역삼로69길 5, 지상1층 (대치동)",커피숍,37.5019692,127.0537153
1217,영업/정상,"서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)",커피숍,37.5285614,127.0400548
1218,영업/정상,"서울특별시 강남구 테헤란로33길 32, SO근생주택빌딩 지상1층 (역삼동)",편의점,37.5038452,127.038846
1219,영업/정상,"서울특별시 강남구 강남대로102길 40, 지상1층 (역삼동)",편의점,37.5034304,127.0283922
1220,영업/정상,"서울특별시 강남구 도곡로 405, 삼환 아르누보2 지상1층 105호 (대치동)",커피숍,37.4974385,127.0546376
1221,영업/정상,"서울특별시 강남구 테헤란로113길 7, 백암아트센터 지상1층 (삼성동)",편의점,37.5105376,127.0659125
1222,영업/정상,"서울특별시 강남구 선릉로62길 27-3, 지하1층,지상1층 (대치동)",커피숍,37.4979911,127.0546888
1223,영업/정상,"서울특별시 강남구 도곡로37길 38, 지상1층 (역삼동)",커피숍,37.4962985,127.0447932
1224,영업/정상,"서울특별시 강남구 도산대로28길 46, 지상1층 (논현동)",커피숍,37.516374,127.0289792
1225,영업/정상,"서울특별시 강남구 언주로70길 10, 지상1층 (역삼동)",편의점,37.4969456,127.0463746
1226,영업/정상,"서울특별시 강남구 논현로175길 38, 지상1층 (신사동)",커피숍,37.5251982,127.0255414
1227,영업/정상,"서울특별시 강남구 논현로161길 15, 지상1층 (신사동)",커피숍,37.5234418,127.0268422
1228,영업/정상,"서울특별시 강남구 언주로 211, 강남세브란스병원 병원동 지상2층 (도곡동)",편의점,37.492736,127.0462661
1229,영업/정상,"서울특별시 강남구 남부순환로 2803, 상가(서관)동 지상1층 102호 (도곡동, 삼성래미안아파트)",편의점,37.4897783,127.0506508
1230,영업/정상,"서울특별시 강남구 학동로 105, 제이빌딩 지하1층 (논현동)",커피숍,37.5118511,127.0221061
1231,영업/정상,"서울특별시 강남구 압구정로 344, 지상1층 3호 (신사동)",커피숍,37.5276883,127.0398541
1232,영업/정상,"서울특별시 강남구 봉은사로112길 28, 지상1층 (삼성동)",커피숍,37.5131218,127.0647387
1233,영업/정상,"서울특별시 강남구 논현로72길 14, 리안빌딩 지상2층 (역삼동)",커피숍,37.4955168,127.0406321
1234,영업/정상,"서울특별시 강남구 언주로164길 23, 지상1층 (신사동)",커피숍,37.5256383,127.0354354
1235,영업/정상,"서울특별시 강남구 논현로114길 8, 지상1층 101호 (논현동)",커피숍,37.5085177,127.0340766
1236,영업/정상,"서울특별시 강남구 개포로 615, 석탑프라자 지하1층 B108호 (개포동)",커피숍,37.4926936,127.0756284
1237,영업/정상,"서울특별시 강남구 논현로161길 51, 지하1,지상1층 (신사동)",커피숍,37.5224769,127.0242113
1238,영업/정상,"서울특별시 강남구 도곡로 405, 삼환 아르누보2 지상1층 110호 (대치동)",패스트푸드,37.4974385,127.0546376
1239,영업/정상,"서울특별시 강남구 자곡로 110, 고수일레븐 지하1층 (자곡동)",패스트푸드,37.4719868,127.0957112
1240,영업/정상,"서울특별시 강남구 자곡로 174-14, 지하1층 (자곡동)",커피숍,37.4721495,127.1032511
1241,영업/정상,"서울특별시 강남구 테헤란로39길 66, 지상1층 (역삼동)",커피숍,37.50659530000001,127.0397901
1242,영업/정상,"서울특별시 강남구 강남대로84길 13, 지상1층,지상2층 (역삼동)",커피숍,37.4968747,127.0295794
1243,영업/정상,"서울특별시 강남구 학동로68길 7, 삼성동힐스테이트 1단지상가동 지상1층 113호 (삼성동)",편의점,37.5174448,127.0467984
1244,영업/정상,"서울특별시 강남구 역삼로 310, 한솔필리아 지상1층 094-1호 (역삼동)",커피숍,37.4991554,127.0483257
1245,영업/정상,"서울특별시 강남구 언주로98길 39-8, 1층 (역삼동)",커피숍,37.5050264,127.0452348
1246,영업/정상,"서울특별시 강남구 도산대로19길 48, 지상1층 (신사동)",커피숍,37.5216854,127.0242899
1247,영업/정상,"서울특별시 강남구 개포로110길 50, 상가동 1층 2호 (일원동, 래미안 루체하임)",편의점,37.4893051,127.0798699
1248,영업/정상,"서울특별시 강남구 도산대로34길 21, 지상1층 102호 (논현동)",커피숍,37.5189634,127.0313446
1249,영업/정상,"서울특별시 강남구 도곡로18길 41, 지상1층 101호 (도곡동)",커피숍,37.4887203,127.0386086
1250,영업/정상,"서울특별시 강남구 테헤란로 208, 안제타워 지상1층 (역삼동)",커피숍,37.5011071,127.0390218
1251,영업/정상,"서울특별시 강남구 강남대로94길 10, 지상1층 (역삼동)",커피숍,37.4992054,127.0281986
1252,영업/정상,"서울특별시 강남구 학동로50길 42, 지하1층 (논현동)",커피숍,37.5139001,127.0406531
1253,영업/정상,"서울특별시 강남구 봉은사로2길 35, 지상1층 (역삼동)",커피숍,37.5024197,127.0265233
1254,영업/정상,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지상1층 103호,104호 (역삼동)",편의점,37.500858,127.0405881
1255,영업/정상,"서울특별시 강남구 논현로93길 3, 호양빌딩 지상1층 (역삼동)",편의점,37.5018798,127.0358901
1256,영업/정상,"서울특별시 강남구 밤고개로 223, 강남센터뷰 1층 5호 (자곡동)",커피숍,37.4737808,127.1065697
1257,영업/정상,"서울특별시 강남구 테헤란로103길 14, 지상1층 (삼성동)",커피숍,37.5104329,127.0642904
1258,영업/정상,"서울특별시 강남구 압구정로42길 45, 지하1~지상1,2층 (신사동)",커피숍,37.5259112,127.0346435
1259,영업/정상,"서울특별시 강남구 논현로98길 7, 지상1층 (역삼동)",편의점,37.5037879,127.0363296
1260,영업/정상,"서울특별시 강남구 언주로 425, 지상1층 (역삼동)",커피숍,37.5000776,127.0385419
1261,영업/정상,"서울특별시 강남구 학동로50길 42, 1층 (논현동)",커피숍,37.5139001,127.0406531
1262,영업/정상,서울특별시 강남구 논현로102길 33 (역삼동),커피숍,37.505781,127.0377558
1263,영업/정상,"서울특별시 강남구 남부순환로351길 19, 1층 (도곡동)",커피숍,37.4860294,127.0341358
1264,영업/정상,"서울특별시 강남구 테헤란로25길 26, 상준빌딩 지상3층 (역삼동)",커피숍,37.5022715,127.0354796
1265,영업/정상,"서울특별시 강남구 테헤란로19길 19, 지상1층 (역삼동)",커피숍,37.5013376,127.0331534
1266,영업/정상,"서울특별시 강남구 논현로28길 27, 지상1층 (도곡동)",커피숍,37.4837461,127.0442626
1267,영업/정상,"서울특별시 강남구 선릉로4길 5, 지상1층 (개포동)",편의점,37.482396,127.0616862
1268,영업/정상,"서울특별시 강남구 테헤란로14길 13, 1층 (역삼동)",커피숍,37.4985274,127.0334825
1269,영업/정상,"서울특별시 강남구 도곡로77길 6, 지상1층 102호 (대치동)",커피숍,37.4987822,127.0587433
1270,영업/정상,"서울특별시 강남구 봉은사로6길 29, 지상2층 (역삼동)",패스트푸드,37.5031436,127.0275768
1271,영업/정상,"서울특별시 강남구 영동대로 640, 상가동 지하2층 110호 (삼성동, 아이파크삼성)",편의점,37.5182869,127.05934
1272,영업/정상,"서울특별시 강남구 선릉로 224, 대치아이파크 1층 106호 (대치동)",커피숍,37.4953504,127.0544641
1273,영업/정상,"서울특별시 강남구 도산대로46길 21, 101동 지하1층 B116호 (논현동, 한진로즈힐아파트)",편의점,37.520717,127.0371476
1274,영업/정상,"서울특별시 강남구 논현로 84, 지상1층 (개포동)",패스트푸드,37.4802905,127.0626272
1275,영업/정상,"서울특별시 강남구 테헤란로 322, 지하1층 102호 (역삼동)",커피숍,37.5029732,127.0465325
1276,영업/정상,"서울특별시 강남구 역삼로 558, 안양빌딩 지상1층 (대치동)",편의점,37.5047106,127.0642962
1277,영업/정상,"서울특별시 강남구 논현로131길 28, 지상1층 (논현동)",커피숍,37.5140759,127.0280905
1278,영업/정상,"서울특별시 강남구 강남대로132길 59, 지하1층 B102호 (논현동)",편의점,37.5135109,127.0258454
1279,영업/정상,"서울특별시 강남구 밤고개로31길 9, 지상1층 16호 (세곡동)",커피숍,37.46537989999999,127.1096293
1280,영업/정상,"서울특별시 강남구 봉은사로4길 29, 지상1층 (역삼동)",편의점,37.5029695,127.0268744
1281,영업/정상,"서울특별시 강남구 남부순환로 2609, 하늘빌딩 1층 102-5호 (도곡동)",패스트푸드,37.4849347,127.0351052
1282,영업/정상,"서울특별시 강남구 논현로85길 57, 지상1층 101호 (역삼동)",편의점,37.4977284,127.0334475
1283,영업/정상,"서울특별시 강남구 선릉로 8, 지하1층 14호 (개포동, 개포래미안블레스티지)",편의점,37.4812262,127.0643915
1284,영업/정상,"서울특별시 강남구 봉은사로 417, 지상1층 (삼성동)",커피숍,37.5111381,127.0457546
1285,영업/정상,"서울특별시 강남구 선릉로161길 18, 지상4층 B파트호 (신사동)",커피숍,37.5274908,127.0390198
1286,영업/정상,"서울특별시 강남구 압구정로 140, 지상1층 (신사동)",커피숍,37.524637,127.0239957
1287,영업/정상,"서울특별시 강남구 영동대로 513, 코엑스 3층  D홀호 (삼성동)",커피숍,37.5116828,127.059151
1288,영업/정상,"서울특별시 강남구 테헤란로 152, 2층 B호 (역삼동, 강남파이낸스센터)",커피숍,37.4998097,127.0366289
1289,영업/정상,"서울특별시 강남구 논현로175길 60, 지상1층 (신사동)",커피숍,37.524382,127.0239773
1290,영업/정상,"서울특별시 강남구 봉은사로 지하 102, 신논현역 지하2층 7,8호 (역삼동)",커피숍,37.504724,127.02538
1291,영업/정상,"서울특별시 강남구 테헤란로 125, D.A디에이성형외과 1층,2층 (역삼동)",커피숍,37.499549,127.0316604
1292,영업/정상,"서울특별시 강남구 도곡로21길 18, 삼정빌딩 지상1층 (역삼동)",편의점,37.4933226,127.038799
1293,영업/정상,"서울특별시 강남구 봉은사로26길 36, 지하1층 (역삼동)",커피숍,37.5047642,127.0339938
1294,영업/정상,"서울특별시 강남구 선릉로135길 6, 1층 (논현동)",커피숍,37.5187781,127.040059
1295,영업/정상,"서울특별시 강남구 논현로85길 46, 지상1층 (역삼동)",커피숍,37.4982559,127.0342612
1296,영업/정상,"서울특별시 강남구 도곡로 452, 미즈메디병원 지상1층 (대치동)",커피숍,37.4982085,127.0599069
1297,영업/정상,"서울특별시 강남구 선릉로64길 15, 지상1층 (대치동)",편의점,37.4981389,127.0534401
1298,영업/정상,"서울특별시 강남구 테헤란로98길 28, 3층 2호 (대치동)",커피숍,37.5065661,127.0627967
1299,영업/정상,"서울특별시 강남구 논현로164길 17, 1층 (신사동)",커피숍,37.5235312,127.0297965
1300,영업/정상,"서울특별시 강남구 논현로161길 59, 지하1층 (신사동)",커피숍,37.5221637,127.0235652
1301,영업/정상,"서울특별시 강남구 논현로155길 27, 지하1층 (신사동)",커피숍,37.521355,127.0258822
1302,영업/정상,"서울특별시 강남구 언주로135길 32-9, 오하우스 1층 101호 (논현동)",커피숍,37.5172532,127.0324468
1303,영업/정상,"서울특별시 강남구 강남대로162길 24, 지하1층 (신사동)",커피숍,37.520191,127.0206124
1304,영업/정상,"서울특별시 강남구 삼성로 324, 신해청아파트 지상1층 103호 (대치동)",커피숍,37.5008476,127.0601302
1305,영업/정상,"서울특별시 강남구 학동로37길 23, 지상1층 (논현동)",편의점,37.5168076,127.0343016
1306,영업/정상,"서울특별시 강남구 테헤란로 151, 지하1층 주2-8호 (역삼동)",패스트푸드,37.5010231,127.0360826
1307,영업/정상,"서울특별시 강남구 양재대로55길 5, 지상1층 (일원동)",편의점,37.4912472,127.0878061
1308,영업/정상,"서울특별시 강남구 언주로136길 26, 지상1층 (논현동)",커피숍,37.5175114,127.0376773
1309,영업/정상,"서울특별시 강남구 압구정로14길 22, 지상1층 (신사동)",커피숍,37.5228428,127.0230945
1310,영업/정상,"서울특별시 강남구 남부순환로359길 13, 지상1층 102호 (도곡동)",커피숍,37.4858738,127.0364174
1311,영업/정상,"서울특별시 강남구 헌릉로569길 3, 지상1층 104호 (세곡동)",패스트푸드,37.4667925,127.1013351
1312,영업/정상,"서울특별시 강남구 도산대로55길 22, 지하1층 (청담동)",편의점,37.5249465,127.0406813
1313,영업/정상,"서울특별시 강남구 삼성로107길 23, 셔우드 1층 103호 (삼성동)",커피숍,37.5110007,127.0520803
1314,영업/정상,"서울특별시 강남구 봉은사로 236, 해안신관 지하2층 (역삼동)",커피숍,37.5082755,127.0380722
1315,영업/정상,"서울특별시 강남구 선릉로127길 12, 1층 101호 (논현동)",편의점,37.5155648,127.0406809
1316,영업/정상,"서울특별시 강남구 테헤란로 431, 1층 (삼성동)",커피숍,37.5065995,127.0541343
1317,영업/정상,"서울특별시 강남구 압구정로4길 13-4, 덕호빌딩 지상1층 101호 일부 (신사동)",커피숍,37.521777,127.0205316
1318,영업/정상,"서울특별시 강남구 학동로50길 36, 지상1층 101호 (논현동)",커피숍,37.5142916,127.0404735
1319,영업/정상,"서울특별시 강남구 남부순환로 3104, SETEC 1층 (대치동)",커피숍,37.4957118,127.0717957
1320,영업/정상,"서울특별시 강남구 논현로 172, 파비스빌딩 1층 (도곡동)",패스트푸드,37.48859059999999,127.0452757
1321,영업/정상,"서울특별시 강남구 테헤란로 510, 루첸타워 지하1층 (대치동)",커피숍,37.507009,127.0586339
1322,영업/정상,"서울특별시 강남구 봉은사로 474, 1층 104호 (삼성동, 쌍용 플래티넘)",패스트푸드,37.5123174,127.0518299
1323,영업/정상,"서울특별시 강남구 논현로 854, 지상1층 102호 (신사동)",커피숍,37.5254187,127.028869
1324,영업/정상,"서울특별시 강남구 남부순환로 2942, 풍림프라자 지하1층 151-3호 (대치동)",커피숍,37.4935818,127.0623994
