,Unnamed: 0,학원명,도로명주소,위도,경도,정원합계,일시수용능력인원합계
537,537,자양독서논술교습소,서울특별시 광진구 뚝섬로38길 18,37.5333035,127.0729445,32,2.0
538,538,장미피아노교습소,서울특별시 광진구 광장로 58-1,37.5470767,127.1035953,45,9.0
539,539,플랜비(PlanB)영어교습소,서울특별시 광진구 천호대로136길 52,37.5475001,127.0897954,99,9.0
540,540,어썸팩토리자양플레이스독서실,서울특별시 광진구 능동로 21,37.5335019,127.0672835,15930,90.0
541,541,예스독서실,서울특별시 광진구 영화사로 32,37.5567329,127.0903676,204,102.0
542,542,탑티어영어학원,서울특별시 광진구 뚝섬로54길 13,37.5309274,127.0807712,150,70.0
543,543,로봇&코딩학원,서울특별시 광진구 광나루로56길 29,37.53739729999999,127.0976212,80,64.0
544,544,플라톤아카데미자양건대독서논술교습소,서울특별시 광진구 능동로8길 19,37.5364801,127.0702824,120,5.0
545,545,김선생국어교습소,서울특별시 광진구 뚝섬로41길 8,37.5339368,127.0751097,18,6.0
546,546,꼭두미술교습소,서울특별시 광진구 뚝섬로64길 50,37.5314369,127.0888456,18,9.0
547,547,광진스즈키바이올린교습소,서울특별시 광진구 아차산로 522,37.5419395,127.0996713,90,9.0
548,548,깊은생각광진2관학원,서울특별시 광진구 광나루로 600,37.5419375,127.0945505,75,100.0
549,549,A+메타수학교습소,서울특별시 광진구 천호대로119길 57,37.5574184,127.0857811,60,6.0
550,550,광진고스(GOS)에듀학원,서울특별시 광진구 광나루로 602,37.5417868,127.0946996,690,91.0
551,551,리드체인지학원,서울특별시 광진구 천호대로 602,37.5548979,127.0843216,180,69.0
552,552,라움미술교습소,서울특별시 광진구 광나루로 635,37.5406205,127.0986045,5,3.0
553,553,해법영어교실용마영어교습소,서울특별시 광진구 용마산로3길 98,37.5573684,127.0829801,30,6.0
554,554,타파하댄스학원,서울특별시 광진구 뚝섬로 645,37.5317075,127.0813974,30,60.0
555,555,매스랩(MathLab)전문수학교습소,서울특별시 광진구 광나루로54길 38,37.5392467,127.0950927,15,5.0
556,556,상상수학학원,서울특별시 광진구 자양번영로 32,37.5324322,127.0757102,80,77.0
557,557,이상윤기타교습소,서울특별시 광진구 자양로28길 85,37.541675,127.0890236,13,8.0
558,558,광진비바키즈어학원,서울특별시 광진구 아차산로 502,37.5413438,127.097272,48,162.0
559,559,라온국어학원,서울특별시 광진구 뚝섬로 587,37.5335228,127.0754315,380,71.0
560,560,예림음악교습소,서울특별시 광진구 용마산로5길 71,37.5572072,127.0838532,52,4.0
561,561,비트믹스스튜디오본점학원,서울특별시 광진구 아차산로 235,37.5407382,127.069586,175,64.0
562,562,아이엠수학교습소,서울특별시 광진구 자양로 319,37.554008,127.0938192,6,3.0
563,563,플라톤아카데미구의아르테나논술교습소,서울특별시 광진구 아차산로 464,37.5396198,127.0936261,102,6.0
564,564,중곡용마플라톤아카데미논술교습소,서울특별시 광진구 천호대로119길 61,37.5575874,127.0857588,218,2.0
565,565,해성수학교습소,서울특별시 광진구 능동로 30,37.5340047,127.0681498,6,7.0
566,566,에스제이발레학원,서울특별시 광진구 구의강변로 92,37.5386051,127.0941519,120,67.0
567,567,파크빌바이올린교습소,서울특별시 광진구 아차산로 549,37.5441452,127.1015274,18,6.0
568,568,자양융합국어교습소,서울특별시 광진구 자양번영로 15,37.5310469,127.0748037,88,9.0
569,569,날개달기국어수학학원,서울특별시 광진구 아차산로 345,37.5377045,127.0815286,85,73.0
570,570,시티힐아카데미학원,서울특별시 광진구 광나루로 494,37.5448686,127.0842049,284,220.0
571,571,이라라피아노교습소,서울특별시 광진구 천호대로113길 5,37.5575368,127.0830728,25,5.0
572,572,허윤호수학학원,서울특별시 광진구 광나루로 604,37.5415728,127.0949101,390,88.0
573,573,시매쓰수학학원,서울특별시 광진구 뚝섬로 558,37.5340724,127.0718277,120,102.0
574,574,라라미술교습소,서울특별시 광진구 자양로28길 18-1,37.5421287,127.0852846,30,9.0
575,575,조앤아카데미학원,서울특별시 광진구 천호대로 578,37.5557559,127.0819894,44,43.0
576,576,라하잉글리시광장영어교습소,서울특별시 광진구 아차산로 530,37.5419395,127.0996713,45,9.0
577,577,진성피아노교습소,서울특별시 광진구 구의강변로 47,37.53508739999999,127.0916479,55,5.0
578,578,줄리음악교습소,서울특별시 광진구 자양로 88,37.5356026,127.0842975,20,4.0
579,579,정직한153수학학원,서울특별시 광진구 아차산로 532,37.54239889999999,127.1004627,168,95.0
580,580,더플랙과학학원,서울특별시 광진구 아차산로 484,37.540724,127.0956717,85,71.0
581,581,파랑피아노교습소,서울특별시 광진구 동일로20길 20,37.5411181,127.0647455,30,5.0
582,582,새움보습학원,서울특별시 광진구 자양번영로 18,37.5311623,127.0753313,35,80.0
583,583,한몽한국어교습소,서울특별시 광진구 자양로 259,37.5493627,127.089732,27,9.0
584,584,스펀지영어교습소,서울특별시 광진구 아차산로 549,37.5441452,127.1015274,24,6.0
585,585,국어논술이안학원,서울특별시 광진구 아차산로 502,37.5413438,127.097272,280,69.0
586,586,왕지로열발레학원,서울특별시 광진구 능동로 267,37.5539176,127.0773765,81,74.0
587,587,아트구루미술교습소,서울특별시 광진구 자양로42길 38,37.5484381,127.0919762,27,9.0
588,588,아라미술학원,서울특별시 광진구 동일로70길 53,37.5639927,127.0797587,270,54.0
589,589,이기옥논술교습소,서울특별시 광진구 뚝섬로36가길 15,37.5322136,127.0716289,36,9.0
590,590,문쌔미국어교습소,서울특별시 광진구 광나루로 635,37.5406205,127.0986045,24,8.0
591,591,대원킨더아카데미제2관어학원,서울특별시 광진구 용마산로22길 24,37.56357819999999,127.0884451,76,152.0
592,592,예화수학교습소,서울특별시 광진구 능동로49길 19,37.5644802,127.0822388,12,4.0
593,593,플로라음악학원(Flora Music Academy),서울특별시 광진구 천호대로111길 36,37.55793430000001,127.0828806,105,46.0
594,594,신예음음악교습소,서울특별시 광진구 광나루로 635,37.5406205,127.0986045,47,9.0
595,595,광장앤스마일학원,서울특별시 광진구 광장로 47,37.5470571,127.1024621,162,71.0
596,596,E.I.E학원,서울특별시 광진구 영화사로 34,37.55659010000001,127.0905058,60,74.0
597,597,리딩오션독서논술광진직영학원,서울특별시 광진구 아차산로70길 26,37.54196659999999,127.1011914,240,48.0
598,598,제니스잉글리쉬부띠끄(Jenny`s English Boutique)영어교습소,서울특별시 광진구 광나루로 635,37.5406205,127.0986045,24,8.0
599,599,이투학원,서울특별시 광진구 광나루로36길 76,37.5416807,127.0854372,2273,71.0
600,600,이투원격교습학원,서울특별시 광진구 광나루로36길 76,37.5416807,127.0854372,160,0.0
601,601,블럭마을영어교습소,서울특별시 광진구 용마산로1길 96,37.556559,127.0834991,30,6.0
602,602,올림피아드대입관학원,서울특별시 광진구 자양로 90,37.5358295,127.084207,140,145.0
603,603,채움미래학원,서울특별시 광진구 용마산로16길 9,37.5622133,127.0877449,108,69.0
604,604,석선생영어전문학원,서울특별시 광진구 아차산로 480,37.540456,127.0952326,250,115.0
605,605,공간프리미엄독서실,서울특별시 광진구 면목로 161,37.5677311,127.0820199,368,92.0
606,606,빛샘국어독서논술학원,서울특별시 광진구 용마산로 95,37.5621386,127.0869761,269,75.0
607,607,광진고스(GOS)에듀2관학원,서울특별시 광진구 구의로16길 89,37.5416947,127.0943838,720,106.0
608,608,어린음악대조이원음악학원,서울특별시 광진구 뚝섬로 558,37.5340724,127.0718277,150,50.0
609,609,아르떼음악학원,서울특별시 광진구 동일로 256-1,37.5541423,127.0712633,420,51.0
610,610,별타쌤솔루션수학교습소,서울특별시 광진구 뚝섬로37길 11,37.5350143,127.0716811,30,6.0
611,611,심슨어학보습학원,서울특별시 광진구 아차산로 506,37.5414171,127.0976337,720,668.0
612,612,너의/미술교습소,서울특별시 광진구 자양번영로2길 33,37.53029350000001,127.076874,23,9.0
613,613,서림제2관학원,서울특별시 광진구 면목로 136,37.565423,127.0811798,56,70.0
614,614,줄탁동시수학교습소,서울특별시 광진구 구의강변로 96,37.5384981,127.0946643,16,4.0
615,615,소리엘피아노교습소,서울특별시 광진구 천호대로117길 62,37.5576523,127.0853206,15,5.0
616,616,창조수학제2관학원,서울특별시 광진구 광나루로 582,37.5430855,127.0933652,59,68.0
617,617,장문원격교습학원,서울특별시 광진구 아차산로65길 24,37.541358,127.0936841,12000,0.0
618,618,나무수학학원,서울특별시 광진구 군자로 109,37.5528718,127.0719913,120,68.0
619,619,로이뮤직실용음악교습소,서울특별시 광진구 자양로 282-1,37.5509934,127.0917623,12,3.0
620,620,드림아트미술학원,서울특별시 광진구 아차산로 493,37.5417983,127.0961971,350,25.0
621,621,아이루체몬테소리학원,서울특별시 광진구 자양로5길 36,37.531206,127.0837497,750,92.0
622,622,서울디자인기술아카데미학원,서울특별시 광진구 능동로 339,37.5599223,127.0807312,82,61.0
623,623,민선피아노교습소,서울특별시 광진구 광나루로56길 63,37.53739729999999,127.0976212,12,6.0
624,624,앤수학영어학원,서울특별시 광진구 자양로9길 77,37.5317775,127.0812127,64,70.0
625,625,뷰티인강원격학원,서울특별시 광진구 광나루로 436,37.545554,127.0777267,340,0.0
626,626,리드인독서논술광장점교습소,서울특별시 광진구 아차산로76길 31,37.5470808,127.1085548,60,5.0
627,627,블루밍잉글리쉬영어교습소,서울특별시 광진구 광나루로36길 28,37.5437193,127.0863141,10,5.0
628,628,오!잉글리시랩(Oh!English Lab)영어교습소,서울특별시 광진구 뚝섬로 533,37.5351805,127.0694982,45,9.0
629,629,유리발레스튜디오학원,서울특별시 광진구 뚝섬로 587,37.5335228,127.0754315,20,48.0
630,630,박쌤독서&논술교습소,서울특별시 광진구 아차산로 549,37.5441452,127.1015274,35,7.0
631,631,자람미술학원,서울특별시 광진구 뚝섬로36길 15,37.533733,127.0714588,120,54.0
632,632,예다움음악교습소,서울특별시 광진구 광나루로35길 38,37.5463033,127.0879807,90,6.0
633,633,비더원영어교습소,서울특별시 광진구 아차산로65길 14,37.5410475,127.0940895,45,9.0
634,634,생각날기논슬교습소,서울특별시 광진구 천호대로119길 58,37.55744139999999,127.085998,24,4.0
635,635,THE상승학원,서울특별시 광진구 자양로 46,37.5322381,127.0859794,106,75.0
636,636,광진위드영어교습소,서울특별시 광진구 능동로34길 91,37.5539762,127.0841856,66,6.0
637,637,아트앤하트구의미술교습소,서울특별시 광진구 광나루로39길 11,37.5454994,127.0887779,54,9.0
638,638,광진최강푸르넷수학교습소,서울특별시 광진구 영화사로 37-1,37.5565573,127.0912276,12,4.0
639,639,매쓰홍수학전문학원,서울특별시 광진구 아차산로 493,37.5417983,127.0961971,75,72.0
640,640,최선해법영어학원,서울특별시 광진구 광나루로56길 34,37.5386271,127.0958742,27,72.0
641,641,그리네미술학원,서울특별시 광진구 능동로 403,37.5652171,127.0836785,160,50.0
642,642,매쓰플랜수학학원,서울특별시 광진구 자양번영로 56,37.5344736,127.0763255,10,74.0
643,643,글로리음악교습소,서울특별시 광진구 용마산로 41,37.5572812,127.0876908,18,9.0
644,644,C&A논술학원,서울특별시 광진구 광나루로 635,37.5406205,127.0986045,117,71.0
645,645,위즈덤독서논술교습소,서울특별시 광진구 능동로49길 24,37.5647746,127.0820222,40,4.0
646,646,K-English영어교습소,서울특별시 광진구 광나루로 606,37.5413415,127.0951373,3,3.0
647,647,플라톤아카데미자양성자독서논술교습소,서울특별시 광진구 뚝섬로54길 49,37.5294543,127.0800874,63,3.0
648,648,지혜담은국어교습소,서울특별시 광진구 아차산로 493,37.5417983,127.0961971,24,8.0
649,649,유니크수학블랙라벨학원,서울특별시 광진구 자양번영로 28,37.5321601,127.0756141,330,76.0
650,650,플랜에이치헤어아카데미학원,서울특별시 광진구 동일로30길 52,37.5473969,127.0702269,60,69.0
651,651,김안나키즈싱어2호점음악교습소,서울특별시 광진구 광나루로56길 32,37.5386271,127.0958742,7,7.0
652,652,다온해법학원,서울특별시 광진구 뚝섬로52라길 39-3,37.5296052,127.0808128,90,81.0
653,653,엑터스프로젝트연기학원,서울특별시 광진구 천호대로 604,37.5548434,127.0844602,290,58.0
654,654,뮤트디오댄스학원,서울특별시 광진구 아차산로 192,37.5414999,127.0648134,368,115.0
655,655,메종드발레학원,서울특별시 광진구 아차산로 431,37.538653,127.0901794,80,71.0
656,656,스마트쿠키즈영어학원,서울특별시 광진구 천호대로111길 20,37.5572403,127.0824914,80,80.0
657,657,아소비자양센터학원,서울특별시 광진구 자양로3길 70,37.5295085,127.0828485,60,75.0
658,658,광진구의자라다남아미술학원,서울특별시 광진구 아차산로 453,37.5394007,127.0923951,41,48.0
659,659,너머섬미술학원,서울특별시 광진구 자양로 253,37.5491049,127.0894397,640,111.0
660,660,아이꿈틀미술교육학원,서울특별시 광진구 뚝섬로 590,37.5331067,127.0752992,60,56.0
661,661,청출어람보습학원,서울특별시 광진구 아차산로 479,37.5408115,127.0948355,910,77.0
662,662,광진크라센고등관영어학원,서울특별시 광진구 아차산로 552,37.5431583,127.1041888,2040,192.0
663,663,월드클래스커피바리스타학원,서울특별시 광진구 군자로 43,37.547115,127.0700222,360,124.0
664,664,새미준학원,서울특별시 광진구 뚝섬로33길 34,37.5365712,127.0701466,18,71.0
665,665,독션학원,서울특별시 광진구 천호대로 691,37.5499264,127.0916943,42,59.0
666,666,신지원국어학원,서울특별시 광진구 구의로16길 91,37.5415644,127.0945118,284,71.0
667,667,클라비스수학학원,서울특별시 광진구 구의로16길 89,37.5416947,127.0943838,420,103.0
668,668,순수미술학원,서울특별시 광진구 천호대로131길 7,37.5517336,127.0905436,128,64.0
669,669,본스타성동광진캠퍼스연기학원,서울특별시 광진구 능동로 267,37.5539176,127.0773765,80,66.0
670,670,분석수학교습소,서울특별시 광진구 용마산로3길 93,37.5571008,127.0830786,9,3.0
671,671,다움국어교습소,서울특별시 광진구 아차산로36길 35,37.5363514,127.0745967,44,7.0
672,672,한솔플라톤아카데미자양독서논술학원,서울특별시 광진구 자양번영로 38,37.5328543,127.0758789,40,80.0
673,673,웅진프라임학원,서울특별시 광진구 광나루로 590,37.5425759,127.0939174,100,108.0
674,674,레나바이올린아카데미음악교습소,서울특별시 광진구 광나루로56길 29,37.53739729999999,127.0976212,28,7.0
675,675,기파랑문해원광진학원,서울특별시 광진구 광나루로54길 6,37.5405539,127.0958609,27,75.0
676,676,열방수학교습소,서울특별시 광진구 영화사로7길 24,37.5566238,127.0921941,21,7.0
677,677,리샤김영어교습소,서울특별시 광진구 아차산로 552,37.5431583,127.1041888,72,7.0
678,678,리드인독서논술광진센터학원,서울특별시 광진구 광나루로46길 3,37.5434518,127.0929563,90,70.0
679,679,리도토음악학원,서울특별시 광진구 아차산로69길 6,37.5423625,127.098436,100,40.0
680,680,주스보이스스터디교습소,서울특별시 광진구 구의강변로 95,37.5391005,127.0937621,4,5.0
681,681,그림명상미술교습소,서울특별시 광진구 광나루로56길 63,37.53739729999999,127.0976212,65,5.0
682,682,아트티움창의미술교습소,서울특별시 광진구 자양로40길 48,37.5470308,127.0911931,10,6.0
683,683,광진시소국어교습소,서울특별시 광진구 능동로36길 91,37.5547082,127.0839242,30,6.0
684,684,벡터수학학원,서울특별시 광진구 자양번영로 38,37.5328543,127.0758789,192,73.0
685,685,스마트올클래스구의학원,서울특별시 광진구 광나루로30다길 3,37.5433657,127.0816977,70,112.0
686,686,뮤엠광진초점영어교습소,서울특별시 광진구 광나루로39길 11,37.5454994,127.0887779,80,5.0
687,687,정직한153수학프리미엄관학원,서울특별시 광진구 아차산로 511,37.5421511,127.0981542,168,119.0
688,688,수학지능학원,서울특별시 광진구 광나루로 586,37.5428623,127.0937426,59,82.0
689,689,에이블영어학원,서울특별시 광진구 구의강변로 106,37.5399001,127.0948193,24,84.0
690,690,이지수학교습소,서울특별시 광진구 아차산로 530,37.5419395,127.0996713,10,2.0
691,691,주지은수학교습소,서울특별시 광진구 뚝섬로 631-1,37.5320639,127.0800011,20,4.0
692,692,뉴런과학학원,서울특별시 광진구 뚝섬로35길 9,37.5356572,127.0700386,170,71.0
693,693,놀작자양아트센터미술학원,서울특별시 광진구 능동로4길 38,37.5321852,127.0690312,10,46.0
694,694,에스제이발레2관학원,서울특별시 광진구 아차산로 461,37.5398941,127.0932358,135,50.0
695,695,유니온국어논술학원,서울특별시 광진구 아차산로 459,37.5444761,127.0897654,16,70.0
696,696,사계절아뜰리에미술학원,서울특별시 광진구 뚝섬로33길 34,37.5365712,127.0701466,135,40.0
697,697,한수연유니온수학학원,서울특별시 광진구 아차산로 459,37.5444761,127.0897654,64,75.0
698,698,리드앤톡영어도서관학원,서울특별시 광진구 구의강변로 106,37.5399001,127.0948193,327,69.0
699,699,아트스테이무용학원,서울특별시 광진구 천호대로 805,37.5457426,127.1032685,40,55.0
700,700,형이랑미술학원,서울특별시 광진구 자양로43길 57,37.5531401,127.089906,240,70.0
701,701,오성호영어채널원격학원,서울특별시 광진구 천호대로 536,37.5574963,127.0776573,30,100.0
702,702,T.M수학교습소,서울특별시 광진구 용마산로3길 93,37.5571008,127.0830786,9,3.0
703,703,뮤엠영어강변교습소,서울특별시 광진구 광나루로56길 29,37.53739729999999,127.0976212,30,6.0
704,704,소시오툰즈원격학원,서울특별시 광진구 능동로 266,37.5537013,127.0778977,6,50.0
705,705,역사박사원격학원,서울특별시 광진구 아차산로49길 103,37.5415536,127.0844919,100,50.0
706,706,코딩하루교습소,서울특별시 광진구 천호대로111길 35,37.557918,127.0825732,42,6.0
707,707,숨뮤직아카데미학원,서울특별시 광진구 능동로 442,37.5680238,127.0857309,60,44.0
708,708,하이탑수학학원,서울특별시 광진구 자양로5길 36,37.531206,127.0837497,36,107.0
709,709,바른국어교습소,서울특별시 광진구 동일로72길 30,37.5655542,127.0792109,18,6.0
710,710,해랑미술교습소,서울특별시 광진구 자양로 259,37.5493627,127.089732,90,9.0
711,711,티쿤올람수학교습소,서울특별시 광진구 군자로 67,37.5492615,127.0705598,12,4.0
712,712,이룸국영수학원,서울특별시 광진구 뚝섬로56길 23,37.5303566,127.0827718,276,71.0
713,713,샤론클라비어음악학원,서울특별시 광진구 뚝섬로64길 10,37.5331,127.0886974,55,33.0
714,714,비피엠댄스학원,서울특별시 광진구 능동로 267,37.5539176,127.0773765,0,
715,715,참나무교육원격학원,서울특별시 광진구 아차산로78길 75,37.5516182,127.1109471,50,100.0
716,716,한수학교습소,서울특별시 광진구 광나루로39길 11,37.5454994,127.0887779,24,4.0
717,717,모네미술교습소,서울특별시 광진구 자양번영로 48,37.5337708,127.0761036,20,5.0
718,718,크림슨영어교습소,서울특별시 광진구 자양로 246,37.5483357,127.0892117,9,3.0
719,719,필립영어교습소,서울특별시 광진구 아차산로70길 62,37.5406205,127.0986045,6,2.0
720,720,에이플러스수학전문학원,서울특별시 광진구 뚝섬로 668,37.5315414,127.0837348,18,79.0
721,721,밸류인수학광진2관학원,서울특별시 광진구 아차산로 484,37.540724,127.0956717,120,149.0
722,722,수학공간수학교습소,서울특별시 광진구 동일로38길 15,37.5514184,127.0703291,20,4.0
723,723,보컬플래닛실용음악학원,서울특별시 광진구 천호대로 576,37.5558723,127.0818222,70,37.0
724,724,러닝메이트원격학원,서울특별시 광진구 능동로 68,37.53691269999999,127.0696803,0,
725,725,아트블룸미술학원,서울특별시 광진구 자양로 170,37.5427953,127.084605,235,47.0
726,726,삼성영어보습학원,서울특별시 광진구 뚝섬로56길 59,37.5288562,127.0829213,140,71.0
727,727,좋은소리음악교습소,서울특별시 광진구 동일로72길 34,37.5655233,127.0793634,18,3.0
728,728,씨앤씨애니스타미술학원,서울특별시 광진구 천호대로 579,37.5564322,127.0826217,442,129.0
729,729,품격일본어교습소,서울특별시 광진구 자양로3가길 3,37.5299102,127.084201,18,5.0
730,730,퓨즈광진실용음악학원,서울특별시 광진구 아차산로 306,37.5378948,127.0768343,40,45.0
731,731,잉글리쉬잇업보습학원,서울특별시 광진구 능동로4길 17,37.533423,127.0688046,32,70.0
732,732,광진구주이배카이관학원,서울특별시 광진구 광나루로 604,37.5415728,127.0949101,120,134.0
733,733,에스독학재수학원,서울특별시 광진구 광나루로 582,37.5430855,127.0933652,210,85.0
734,734,진영어교습소,서울특별시 광진구 아차산로 522,37.5419395,127.0996713,56,8.0
735,735,감각영어교습소,서울특별시 광진구 자양로23길 83,37.5439705,127.0838323,45,5.0
736,736,수능콘서트보습학원,서울특별시 광진구 아차산로 445,37.5390167,127.0918539,39,72.0
737,737,청담클루빌보습학원,서울특별시 광진구 천호대로113길 5,37.5575368,127.0830728,90,78.0
738,738,눈높이러닝센타아차산보습학원,서울특별시 광진구 영화사로 47,37.5560566,127.0919585,1305,70.0
739,739,에스에이치보습학원,서울특별시 광진구 광나루로 586,37.5428623,127.0937426,320,77.0
740,740,더아트미술학원,서울특별시 광진구 아차산로 499,37.5424654,127.0962926,56,62.0
741,741,윤선생영어광장보습학원,서울특별시 광진구 아차산로 499,37.5424654,127.0962926,120,74.0
742,742,키즈칼리지워커힐어학학원,서울특별시 광진구 아차산로 494,37.541154,127.0967128,152,207.0
743,743,애니포스미술학원,서울특별시 광진구 광나루로 416,37.54649510000001,127.0755874,110,78.0
744,744,153수학학원,서울특별시 광진구 광나루로54길 32,37.5394662,127.0951348,168,139.0
745,745,알파트리학원,서울특별시 광진구 자양번영로 17,37.5312533,127.0748645,211,70.0
746,746,광진ECC어학학원,서울특별시 광진구 아차산로 471,37.5404134,127.0939444,58,269.0
747,747,매쓰플랜보습학원,서울특별시 광진구 뚝섬로 558,37.5340724,127.0718277,84,80.0
748,748,베리타스탑영어보습학원,서울특별시 광진구 광나루로 606,37.5413415,127.0951373,40,71.0
749,749,애플트리센클영어학원,서울특별시 광진구 능동로4길 61,37.5319578,127.0704582,149,80.0
750,750,상상미술교습소,서울특별시 광진구 용마산로3길 104,37.5574636,127.0826587,85,9.0
751,751,두앤비수학보습학원,서울특별시 광진구 광나루로 601,37.5420969,127.0952129,220,183.0
752,752,해오름미술학원,서울특별시 광진구 영화사로 47,37.5560566,127.0919585,41,38.0
753,753,국풍2000광진관학원,서울특별시 광진구 아차산로 478,37.540312,127.095016,234,122.0
754,754,소마사고력수학학원,서울특별시 광진구 아차산로 478,37.540312,127.095016,56,115.0
755,755,미주음악교습소,서울특별시 광진구 군자로 92-1,37.5513664,127.0712917,28,4.0
756,756,그림아트스튜디오미술교습소,서울특별시 광진구 뚝섬로37길 11,37.5350143,127.0716811,24,9.0
757,757,탑클래스수학보습학원,서울특별시 광진구 아차산로 478,37.540312,127.095016,126,70.0
758,758,학연학원,서울특별시 광진구 뚝섬로 558,37.5340724,127.0718277,102,77.0
759,759,수좌보습학원,서울특별시 광진구 광나루로 580,37.5432411,127.0932438,445,117.0
760,760,푸른솔컴퓨터학원,서울특별시 광진구 뚝섬로 681,37.5324975,127.0849993,80,58.0
761,761,이손음악교습소,서울특별시 광진구 군자로 82,37.550391,127.0711679,144,9.0
762,762,GT수학교습소,서울특별시 광진구 광나루로36길 42,37.5430909,127.0860012,52,4.0
763,763,명문주산교습소,서울특별시 광진구 능동로6길 22,37.534056,127.0692057,63,5.0
764,764,멘토보습학원,서울특별시 광진구 자양로 170,37.5427953,127.084605,80,75.0
765,765,한우리국어교습소,서울특별시 광진구 구의강변로 96,37.5384981,127.0946643,7,7.0
766,766,아이네클라이네음악학원,서울특별시 광진구 구의강변로 106,37.5399001,127.0948193,118,32.0
767,767,열린이화음악교습소,서울특별시 광진구 용마산로2길 31,37.5553877,127.0900643,45,5.0
768,768,고운빛독서실,서울특별시 광진구 자양번영로 52,37.5340871,127.0760397,82,82.0
769,769,New예일피아노교습소,서울특별시 광진구 뚝섬로37길 11,37.5350143,127.0716811,25,5.0
770,770,매쓰플랜자양2관학원,서울특별시 광진구 뚝섬로36길 18,37.5334492,127.0704997,24,80.0
771,771,임박사의일본가자통역학원,서울특별시 광진구 구의강변로 83,37.5381481,127.0935026,278,139.0
772,772,꿈꾸는화가미술교습소,서울특별시 광진구 자양로6길 40,37.53269239999999,127.0880208,35,8.0
773,773,엘리트뮤지션피아노교습소,서울특별시 광진구 능동로32길 53,37.5543731,127.0815934,8,2.0
774,774,꼭두일러스트학원,서울특별시 광진구 뚝섬로64길 50,37.5314369,127.0888456,300,50.0
775,775,아이러브음악교습소,서울특별시 광진구 천호대로136길 56,37.5474064,127.0896814,15,5.0
776,776,제임스영어학원,서울특별시 광진구 아차산로 477,37.540732,127.094682,70,81.0
777,777,준아카데미보습학원,서울특별시 광진구 아차산로 623,37.548496,127.106796,60,44.0
778,778,예아음악교습소,서울특별시 광진구 긴고랑로7길 70,37.5663567,127.080811,45,9.0
779,779,홍선생피아노교습소,서울특별시 광진구 뚝섬로56길 59,37.5288562,127.0829213,25,5.0
780,780,글렌피아노교습소,서울특별시 광진구 구의강변로3길 13,37.5357805,127.0911766,40,4.0
781,781,옵트미어영수학원,서울특별시 광진구 뚝섬로41길 8,37.5339368,127.0751097,170,55.0
782,782,하이클래스보습학원,서울특별시 광진구 뚝섬로 655,37.5315998,127.0823202,136,77.0
783,783,해법영어최선엘리트학원,서울특별시 광진구 천호대로 136길 46,37.54776349999999,127.0900713,170,68.0
784,784,에이스에듀케이션학원,서울특별시 광진구 아차산로 471,37.5404134,127.0939444,48,128.0
785,785,숨피아노교습소,서울특별시 광진구 동일로26길 46,37.5447084,127.0683161,40,9.0
786,786,한가람보습학원,서울특별시 광진구 영화사로 19,37.557691,127.0896293,96,50.0
